,title,genres,average_rating,domestic_gross,foreign_gross,year,total_gross
637,Beyond Outrage,"Action,Crime,Drama",6.8,3900.0,16200000.0,2014,16203900.0
638,Killer Joe,"Crime,Drama,Thriller",6.7,2000000.0,1700000.0,2012,3700000.0
639,Clandestine Childhood,Drama,7.1,9000.0,18900000.0,2013,18909000.0
640,Absolutely Anything,"Comedy,Sci-Fi",6.0,20200.0,18900000.0,2017,18920200.0
641,Scouts Guide to the Zombie Apocalypse,"Action,Comedy,Horror",6.3,3700000.0,12400000.0,2015,16100000.0
642,Hara-Kiri: Death of a Samurai,Drama,7.4,75700.0,3400000.0,2012,3475700.0
643,Double Dhamaal,"Comedy,Crime,Drama",3.8,544000.0,18900000.0,2011,19444000.0
644,Bol Bachchan,"Action,Comedy,Drama",5.5,1200000.0,27600000.0,2012,28800000.0
645,Darling Companion,"Comedy,Drama,Romance",5.1,794000.0,18900000.0,2012,19694000.0
646,Barely Lethal,"Action,Adventure,Comedy",5.4,6100.0,18900000.0,2015,18906100.0
647,Khodorkovsky,"Biography,Documentary,Drama",7.0,39500.0,18900000.0,2011,18939500.0
648,No One Killed Jessica,"Biography,Crime,Drama",7.2,441000.0,193000.0,2011,634000.0
649,Eden,"Crime,Drama",6.7,65500.0,18900000.0,2015,18965500.0
650,Eden,"Comedy,Drama",6.9,65500.0,18900000.0,2015,18965500.0
651,Eden,"Drama,Thriller",4.7,65500.0,18900000.0,2015,18965500.0
652,Eden,"Biography,Drama,Music",6.4,65500.0,18900000.0,2015,18965500.0
653,Eden,"Crime,Drama",8.0,65500.0,18900000.0,2015,18965500.0
654,Eden,Drama,6.7,65500.0,18900000.0,2015,18965500.0
655,"Oslo, August 31st",Drama,7.7,101000.0,18900000.0,2012,19001000.0
656,Trollhunter,"Drama,Fantasy,Horror",7.0,253000.0,3900000.0,2011,4153000.0
657,Mere Brother Ki Dulhan,"Comedy,Family,Romance",5.9,496000.0,18900000.0,2011,19396000.0
658,The Other Side,Crime,8.2,8100.0,18900000.0,2016,18908100.0
659,The Other Side,"Drama,Horror,Thriller",3.0,8100.0,18900000.0,2016,18908100.0
660,The Other Side,Thriller,5.4,8100.0,18900000.0,2016,18908100.0
661,The Other Side,"Documentary,Drama",6.9,8100.0,18900000.0,2016,18908100.0
662,The Other Side,"Comedy,Drama,Romance",5.6,8100.0,18900000.0,2016,18908100.0
663,Your Sister's Sister,"Comedy,Drama",6.7,1600000.0,18900000.0,2012,20500000.0
664,I Don't Know How She Does It,"Comedy,Romance",4.9,9700000.0,20900000.0,2011,30600000.0
665,The Mayor,"Comedy,Documentary,Drama",8.9,96800.0,18900000.0,2017,18996800.0
666,The Mayor,Drama,6.3,96800.0,18900000.0,2017,18996800.0
667,The Tribe,"Crime,Drama",7.1,151000.0,18900000.0,2015,19051000.0
668,The Tribe,"Drama,Sci-Fi,Thriller",4.6,151000.0,18900000.0,2015,19051000.0
669,The Tribe,Comedy,5.8,151000.0,18900000.0,2015,19051000.0
670,Blood Ties,"Action,Crime,Drama",6.5,2800.0,18900000.0,2011,18902800.0
671,Blood Ties,"Documentary,Drama,Family",7.0,2800.0,18900000.0,2011,18902800.0
672,Hell and Back Again,"Action,Documentary,History",6.5,40600.0,18900000.0,2011,18940600.0
673,Jig,"Documentary,Musical",6.7,184000.0,18900000.0,2011,19084000.0
674,Sound of My Voice,"Drama,Mystery,Sci-Fi",6.6,408000.0,18900000.0,2012,19308000.0
675,The Collection,"Action,Horror,Thriller",6.1,6800000.0,18900000.0,2012,25700000.0
676,Buck,Documentary,7.6,4000000.0,18900000.0,2011,22900000.0
677,The Day I Saw Your Heart,"Comedy,Drama",6.6,3500.0,2000000.0,2012,2003500.0
678,Las Acacias,Drama,6.9,6000.0,18900000.0,2012,18906000.0
679,Storm Surfers 3D,"Adventure,Documentary",6.5,117000.0,18900000.0,2013,19017000.0
680,You Will Be My Son,"Drama,Thriller",6.9,285000.0,3600000.0,2013,3885000.0
681,The Day,"Action,Drama,Horror",5.2,21000.0,18900000.0,2012,18921000.0
682,Apartment 143,"Horror,Thriller",5.1,400.0,426000.0,2012,426400.0
683,Diana,"Biography,Drama,Romance",5.5,335000.0,21400000.0,2013,21735000.0
684,Diana,Mystery,7.0,335000.0,21400000.0,2013,21735000.0
685,Like Crazy,"Drama,Romance",6.7,3400000.0,336000.0,2011,3736000.0
686,Like Crazy,"Comedy,Drama",7.2,3400000.0,336000.0,2011,3736000.0
687,The Snowman,"Crime,Drama,Mystery",5.1,6700000.0,36400000.0,2017,43100000.0
688,No One Lives,"Horror,Thriller",6.0,74900.0,18900000.0,2013,18974900.0
689,The First Time,"Comedy,Drama,Romance",6.9,22800.0,18900000.0,2012,18922800.0
690,Arbitrage,"Drama,Thriller",6.6,7900000.0,27600000.0,2012,35500000.0
691,Killing Them Softly,"Crime,Thriller",6.2,15000000.0,22900000.0,2012,37900000.0
692,She's Funny That Way,"Comedy,Drama",6.1,112000.0,18900000.0,2015,19012000.0
693,Silent House,"Drama,Horror,Mystery",5.3,12800000.0,347000.0,2012,13147000.0
694,Shadow Dancer,"Drama,Thriller",6.2,101000.0,319000.0,2013,420000.0
695,1911,"Action,Adventure,Drama",5.9,136000.0,18900000.0,2011,19036000.0
696,Danny Collins,"Biography,Comedy,Drama",7.0,5600000.0,5200000.0,2015,10800000.0
697,Where Do We Go Now?,"Comedy,Drama",7.5,532000.0,18900000.0,2012,19432000.0
698,Jiro Dreams of Sushi,Documentary,7.9,2600000.0,18900000.0,2012,21500000.0
699,Yamla Pagla Deewana,"Action,Comedy,Drama",5.7,993000.0,600000.0,2011,1593000.0
700,The Snitch Cartel,"Action,Crime,Drama",6.5,1400000.0,2100000.0,2013,3500000.0
701,Clown,"Drama,Fantasy,Horror",5.7,55000.0,18900000.0,2016,18955000.0
702,Hands of Stone,"Action,Biography,Drama",6.6,4700000.0,18900000.0,2016,23600000.0
703,Jayne Mansfield's Car,Drama,6.3,14800.0,18900000.0,2013,18914800.0
704,Being Elmo: A Puppeteer's Journey,Documentary,7.6,304000.0,18900000.0,2011,19204000.0
705,The Salesman,Drama,7.0,2400000.0,18900000.0,2017,21300000.0
706,The Salesman,"Drama,Thriller",7.8,2400000.0,18900000.0,2017,21300000.0
707,Talaash,"Crime,Drama,Mystery",7.3,2900000.0,18900000.0,2012,21800000.0
708,Kill List,"Crime,Drama,Horror",6.4,29100.0,143000.0,2012,172100.0
709,Inherent Vice,"Comedy,Crime,Drama",6.7,8100000.0,6600000.0,2014,14700000.0
710,While We're Young,"Comedy,Drama,Mystery",6.3,7600000.0,9700000.0,2015,17300000.0
711,Hit So Hard,"Biography,Documentary,Music",6.9,34000.0,18900000.0,2012,18934000.0
712,Rudderless,"Comedy,Drama,Music",7.5,58300.0,18900000.0,2014,18958300.0
713,Gold,"Adventure,Drama,Thriller",6.7,7200000.0,7700000.0,2017,14900000.0
714,Gold,"Adventure,Drama,Western",6.2,7200000.0,7700000.0,2017,14900000.0
715,Gold,"Comedy,Drama,Family",6.7,7200000.0,7700000.0,2017,14900000.0
716,Gold,"Adventure,Drama,History",5.6,7200000.0,7700000.0,2017,14900000.0
717,Gold,"Drama,History,Sport",7.4,7200000.0,7700000.0,2017,14900000.0
718,Gold,Drama,5.2,7200000.0,7700000.0,2017,14900000.0
719,Gotti,"Biography,Crime,Drama",4.8,4300000.0,18900000.0,2018,23200000.0
720,The Lady,"Biography,Drama,History",7.1,355000.0,3400000.0,2012,3755000.0
721,The Lady,Drama,3.0,355000.0,3400000.0,2012,3755000.0
722,The Women on the 6th Floor,Comedy,7.1,720000.0,22500000.0,2011,23220000.0
723,Jackpot,"Action,Comedy,Crime",6.6,800.0,1100000.0,2014,1100800.0
724,Jackpot,"Comedy,Thriller",2.1,800.0,1100000.0,2014,1100800.0
725,Jackpot,Comedy,6.7,800.0,1100000.0,2014,1100800.0
726,Jackpot,"Comedy,Romance",7.8,800.0,1100000.0,2014,1100800.0
727,Little Boy,"Drama,History,War",7.4,6500000.0,18900000.0,2015,25400000.0
728,The Salt of Life,"Comedy,Romance",6.3,317000.0,1200000.0,2012,1517000.0
729,Project Nim,Documentary,7.4,411000.0,18900000.0,2011,19311000.0
730,Ernest & Celestine,"Adventure,Animation,Comedy",7.9,262000.0,4800000.0,2014,5062000.0
731,Welcome Back,"Documentary,Drama,Family",6.7,1400000.0,18900000.0,2015,20300000.0
732,Welcome Back,"Action,Comedy,Crime",4.2,1400000.0,18900000.0,2015,20300000.0
733,Girl in Progress,"Comedy,Drama",5.6,2600000.0,2000000.0,2012,4600000.0
734,Dreams of a Life,"Biography,Documentary,Drama",6.8,8400.0,18900000.0,2012,18908400.0
735,War Witch,"Drama,War",7.1,70500.0,18900000.0,2013,18970500.0
736,Happy End,"Crime,Drama",6.0,302000.0,18900000.0,2017,19202000.0
737,Happy End,Drama,6.7,302000.0,18900000.0,2017,19202000.0
738,Bullhead,"Crime,Drama",7.4,152000.0,18900000.0,2012,19052000.0
739,The Congress,"Animation,Drama,Sci-Fi",6.5,138000.0,318000.0,2014,456000.0
740,Tasting Menu,Comedy,5.7,18700.0,18900000.0,2014,18918700.0
741,Once Upon a Time in Anatolia,"Crime,Drama",7.9,152000.0,1000000.0,2012,1152000.0
742,Tales of the Night,"Animation,Fantasy",6.9,11000.0,1700000.0,2012,1711000.0
743,Make Your Move,"Drama,Musical,Romance",5.7,125000.0,1300000.0,2014,1425000.0
744,Delicacy,"Comedy,Drama,Romance",6.6,499000.0,9200000.0,2012,9699000.0
745,Passion,"Drama,Mystery,Thriller",5.3,92200.0,18900000.0,2013,18992200.0
746,Passion,"Biography,Documentary",8.4,92200.0,18900000.0,2013,18992200.0
747,Passion,Drama,5.3,92200.0,18900000.0,2013,18992200.0
748,Rascals,"Action,Comedy,Crime",2.9,274000.0,18900000.0,2011,19174000.0
749,The Last King,"Action,Drama,History",4.6,8900.0,18900000.0,2016,18908900.0
750,The Last King,"Action,Adventure,Drama",6.1,8900.0,18900000.0,2016,18908900.0
751,I Am Eleven,"Biography,Documentary",6.3,310000.0,18900000.0,2014,19210000.0
752,A Separation,"Drama,Thriller",8.3,7100000.0,12800000.0,2011,19900000.0
753,A Separation,"Documentary,Drama,Family",6.9,7100000.0,12800000.0,2011,19900000.0
754,Berberian Sound Studio,"Drama,Horror,Thriller",6.2,38500.0,18900000.0,2013,18938500.0
755,Chloe,"Drama,Music,Romance",6.9,3100000.0,8600000.0,2010,11700000.0
756,Trishna,Drama,6.0,240000.0,18900000.0,2012,19140000.0
757,A Royal Night Out,"Comedy,Drama,Romance",6.5,228000.0,18900000.0,2015,19128000.0
758,Northern Soul,"Drama,Music",6.4,8900.0,18900000.0,2015,18908900.0
759,The Fifth Estate,"Biography,Drama,Thriller",6.2,3300000.0,5300000.0,2013,8600000.0
760,Winter's Tale,"Drama,Fantasy,Mystery",6.2,12600000.0,18500000.0,2014,31100000.0
761,Juan of the Dead,"Action,Comedy,Horror",6.5,18000.0,18900000.0,2012,18918000.0
762,Ruby Sparks,"Comedy,Drama,Fantasy",7.2,2500000.0,6600000.0,2012,9100000.0
763,The Face of Love,"Drama,Mystery,Romance",6.2,350000.0,18900000.0,2014,19250000.0
764,The Magic of Belle Isle,"Comedy,Drama",7.0,102000.0,18900000.0,2012,19002000.0
765,The Words,"Drama,Mystery,Romance",7.1,11500000.0,1700000.0,2012,13200000.0
766,Three,"Drama,Thriller",6.7,120000.0,18900000.0,2016,19020000.0
767,Three,"Action,Crime,Thriller",5.9,120000.0,18900000.0,2016,19020000.0
768,Chillar Party,"Comedy,Drama,Family",7.5,6300.0,826000.0,2011,832300.0
769,Ai Weiwei: Never Sorry,Documentary,7.6,534000.0,18900000.0,2012,19434000.0
770,The Measure of a Man,Drama,7.3,112000.0,18900000.0,2016,19012000.0
771,The Measure of a Man,Drama,6.8,112000.0,18900000.0,2016,19012000.0
772,Hunter Killer,"Action,Thriller",6.6,15800000.0,18900000.0,2018,34700000.0
773,Trash,Action,7.2,17500.0,4800000.0,2015,4817500.0
774,Trash,"Adventure,Crime,Drama",7.2,17500.0,4800000.0,2015,4817500.0
775,The Guillotines,"Action,Drama",4.8,5300.0,18900000.0,2013,18905300.0
776,The German Doctor,"Drama,History,Thriller",6.8,418000.0,2600000.0,2014,3018000.0
777,Agneepath,"Action,Drama",7.0,2000000.0,18900000.0,2012,20900000.0
778,The Loft,"Mystery,Romance,Thriller",6.3,6000000.0,4099999.0,2015,10099999.0
779,A Letter to Momo,"Adventure,Animation,Comedy",7.3,71700.0,6700000.0,2014,6771700.0
780,Blancanieves,"Drama,Fantasy",7.6,280000.0,18900000.0,2013,19180000.0
781,Just Like a Woman,Drama,5.5,11400.0,18900000.0,2013,18911400.0
782,Love in Space,"Comedy,Romance",5.5,34800.0,18900000.0,2011,18934800.0
783,Phantom Boy,"Action,Adventure,Animation",6.6,34400.0,18900000.0,2016,18934400.0
784,The Sorcerer and the White Snake,"Action,Fantasy,Romance",5.9,18800.0,2100000.0,2013,2118800.0
785,Alps,Drama,6.4,16100.0,18900000.0,2012,18916100.0
786,17 Girls,Drama,6.0,15100.0,186000.0,2012,201100.0
787,Safety Not Guaranteed,"Comedy,Drama,Romance",7.0,4000000.0,18900000.0,2012,22900000.0
788,Song of the Sea,"Adventure,Animation,Drama",8.1,858000.0,18900000.0,2014,19758000.0
789,The Sessions,"Biography,Comedy,Drama",7.2,6000000.0,3100000.0,2012,9100000.0
790,The East,"Adventure,Drama,Thriller",6.8,2300000.0,99700.0,2013,2399700.0
791,Won't Back Down,Drama,6.4,5300000.0,18900000.0,2012,24200000.0
792,Won't Back Down,Sport,7.9,5300000.0,18900000.0,2012,24200000.0
793,Marius,Drama,6.8,9800.0,2200000.0,2014,2209800.0
794,Liberal Arts,"Comedy,Drama,Romance",6.7,327000.0,18900000.0,2012,19227000.0
795,Into the White,"Action,Biography,Drama",7.2,700.0,18900000.0,2013,18900700.0
796,The Darkness,"Horror,Thriller",4.4,10800000.0,18900000.0,2016,29700000.0
797,The Darkness,Thriller,5.7,10800000.0,18900000.0,2016,29700000.0
798,The Edge of Seventeen,"Comedy,Drama",7.3,14400000.0,4400000.0,2016,18800000.0
799,Maggie,"Drama,Horror",5.6,187000.0,18900000.0,2015,19087000.0
800,Maggie,Drama,6.4,187000.0,18900000.0,2015,19087000.0
801,A Pigeon Sat on a Branch Reflecting on Existence,"Comedy,Drama,Fantasy",7.0,223000.0,18900000.0,2015,19123000.0
802,Chalo Dilli,"Comedy,Drama",6.8,94300.0,18900000.0,2011,18994300.0
803,The Warring States,"Drama,War",4.6,69000.0,11800000.0,2011,11869000.0
804,Corpo Celeste,Drama,6.7,8900.0,18900000.0,2012,18908900.0
805,Bol,Drama,8.3,189000.0,18900000.0,2011,19089000.0
806,The Raid: Redemption,"Action,Thriller",7.6,4099999.0,18900000.0,2012,22999999.0
807,The Good Lie,Thriller,6.4,2700000.0,18900000.0,2014,21600000.0
808,The Good Lie,"Biography,Drama",7.4,2700000.0,18900000.0,2014,21600000.0
809,Le Chef,"Comedy,Drama",6.7,343000.0,5900000.0,2014,6243000.0
810,God Bless America,"Adventure,Comedy,Crime",7.2,123000.0,18900000.0,2012,19023000.0
811,Joker,"Comedy,Family,Sci-Fi",2.6,169000.0,18900000.0,2012,19069000.0
812,Joker,"Action,Thriller",5.5,169000.0,18900000.0,2012,19069000.0
813,Joker,"Comedy,Drama",8.5,169000.0,18900000.0,2012,19069000.0
814,Murder 2,"Action,Crime,Thriller",6.2,59500.0,18900000.0,2011,18959500.0
815,Bachelorette,"Comedy,Romance",5.3,448000.0,11500000.0,2012,11948000.0
816,The Fairy,"Comedy,Drama",6.1,38400.0,18900000.0,2012,18938400.0
817,The Angels' Share,"Comedy,Crime,Drama",7.0,347000.0,6700000.0,2013,7047000.0
818,The Best Offer,"Crime,Drama,Mystery",7.8,100000.0,18900000.0,2014,19000000.0
819,Elena,"Crime,Drama,Thriller",7.3,233000.0,18900000.0,2012,19133000.0
820,Elena,"Biography,Documentary,Drama",7.7,233000.0,18900000.0,2012,19133000.0
821,Elena,"Comedy,Romance",3.1,233000.0,18900000.0,2012,19133000.0
822,The Protector 2,Action,5.3,2500.0,3300000.0,2014,3302500.0
823,Arthur Newman,Drama,5.7,208000.0,18900000.0,2013,19108000.0
824,Declaration of War,Drama,7.0,59100.0,5800000.0,2012,5859100.0
825,Seven Psychopaths,"Comedy,Crime",7.2,15000000.0,4400000.0,2012,19400000.0
826,The Greatest Miracle,"Animation,Drama",4.5,555000.0,2500000.0,2011,3055000.0
827,Very Good Girls,"Drama,Romance",6.0,6900.0,18900000.0,2014,18906900.0
828,Thanks for Sharing,"Comedy,Drama,Romance",6.4,1100000.0,18900000.0,2013,20000000.0
829,What Maisie Knew,Drama,7.5,1100000.0,18900000.0,2013,20000000.0
830,Delhi Belly,"Action,Comedy,Crime",7.6,1500000.0,15200000.0,2011,16700000.0
831,Yossi,"Drama,Romance",7.0,117000.0,18900000.0,2013,19017000.0
832,A Beautiful Life,"Drama,Romance",6.7,66200.0,18900000.0,2011,18966200.0
833,Blind,"Drama,Romance",5.7,12500.0,18900000.0,2017,18912500.0
834,Blind,"Action,Crime,Drama",6.9,12500.0,18900000.0,2017,18912500.0
835,Blind,Drama,6.9,12500.0,18900000.0,2017,18912500.0
836,Overdrive,"Action,Thriller",5.4,7800.0,18900000.0,2017,18907800.0
837,Amityville: The Awakening,"Horror,Thriller",4.9,700.0,7700000.0,2017,7700700.0
838,Always Kabhi Kabhi,"Comedy,Crime,Drama",4.3,21400.0,18900000.0,2011,18921400.0
839,Chinese Puzzle,"Comedy,Drama,Romance",7.0,339000.0,7100000.0,2014,7439000.0
840,On the Other Side of the Tracks,"Action,Comedy,Crime",5.8,9600.0,25100000.0,2014,25109600.0
841,At Any Price,"Drama,Sport,Thriller",5.7,381000.0,18900000.0,2013,19281000.0
842,Morgan,"Drama,Romance",6.8,3900000.0,4900000.0,2016,8800000.0
843,Morgan,"Action,Horror,Sci-Fi",5.8,3900000.0,4900000.0,2016,8800000.0
844,You've Been Trumped,Documentary,7.5,29300.0,18900000.0,2012,18929300.0
845,Begin Again,"Drama,Family",7.0,16200000.0,47300000.0,2014,63500000.0
846,Begin Again,"Comedy,Drama,Music",7.4,16200000.0,47300000.0,2014,63500000.0
847,About Cherry,Drama,4.8,3000.0,18900000.0,2012,18903000.0
848,Gladiators of Rome,"Adventure,Animation,Comedy",5.2,8200.0,10100000.0,2014,10108200.0
849,Singham,"Action,Drama",6.8,351000.0,18900000.0,2011,19251000.0
850,Heroine,Drama,5.1,599000.0,7400000.0,2012,7999000.0
851,Heroine,"Comedy,Drama",6.0,599000.0,7400000.0,2012,7999000.0
852,Capital,Drama,6.5,102000.0,2400000.0,2013,2502000.0
853,The Immigrant,"Drama,Romance",6.6,2000000.0,3800000.0,2014,5800000.0
854,The Look of Love,"Biography,Comedy,Drama",6.0,21300.0,18900000.0,2013,18921300.0
855,The Look of Love,Comedy,8.5,21300.0,18900000.0,2013,18921300.0
856,Borgman,"Drama,Horror,Mystery",6.8,57500.0,952000.0,2014,1009500.0
857,A Coffee in Berlin,"Comedy,Drama",7.4,150000.0,2600000.0,2014,2750000.0
858,In the House,"Drama,Mystery,Thriller",7.4,390000.0,11500000.0,2013,11890000.0
859,The Imposter,"Biography,Crime,Documentary",7.5,898000.0,1100000.0,2012,1998000.0
860,Labor Day,"Drama,Romance",6.9,13400000.0,6900000.0,2014,20300000.0
861,Infinitely Polar Bear,"Comedy,Drama,Romance",7.0,1400000.0,18900000.0,2015,20300000.0
862,Compliance,"Biography,Crime,Drama",6.4,319000.0,18900000.0,2012,19219000.0
863,Into the Abyss,"Crime,Documentary,Drama",7.3,224000.0,18900000.0,2011,19124000.0
864,The Neon Demon,"Horror,Thriller",6.2,1300000.0,18900000.0,2016,20200000.0
865,Rules Don't Apply,"Comedy,Drama,Romance",5.7,3700000.0,233000.0,2016,3933000.0
866,The Two Faces of January,"Romance,Thriller",6.2,507000.0,13000000.0,2014,13507000.0
867,Victor Frankenstein,"Drama,Horror,Sci-Fi",6.0,5800000.0,28500000.0,2015,34300000.0
868,Policeman,Drama,6.2,11300.0,27000.0,2014,38300.0
869,Housefull 2,"Action,Comedy,Musical",5.4,1800000.0,18900000.0,2012,20700000.0
870,Tai Chi Zero,"Action,Adventure,Drama",6.1,212000.0,18900000.0,2012,19112000.0
871,Gerhard Richter Painting,Documentary,7.2,243000.0,18900000.0,2012,19143000.0
872,Austenland,"Comedy,Romance",6.3,2200000.0,18900000.0,2013,21100000.0
873,Desi Boyz,"Comedy,Drama",5.9,1100000.0,18900000.0,2011,20000000.0
874,Storage 24,"Action,Horror,Mystery",4.4,100.0,18900000.0,2013,18900100.0
875,Thelma,"Drama,Family",6.8,147000.0,18900000.0,2017,19047000.0
876,Thelma,"Drama,Fantasy,Horror",7.0,147000.0,18900000.0,2017,19047000.0
877,In Another Country,Drama,6.4,25100.0,18900000.0,2012,18925100.0
878,Robot & Frank,"Comedy,Crime,Drama",7.1,3300000.0,18900000.0,2012,22200000.0
879,The Island President,Documentary,7.3,76400.0,18900000.0,2012,18976400.0
880,Force,"Action,Thriller",6.4,1400000.0,4800000.0,2011,6200000.0
881,Force,"Action,Drama",6.2,1400000.0,4800000.0,2011,6200000.0
882,Our Kind of Traitor,"Crime,Drama,Thriller",6.2,3200000.0,7600000.0,2016,10800000.0
883,"For a Good Time, Call...",Comedy,6.0,1300000.0,18900000.0,2012,20200000.0
884,Lore,"Drama,History,Romance",7.1,970000.0,18900000.0,2013,19870000.0
885,Lore,Thriller,7.1,970000.0,18900000.0,2013,19870000.0
886,Hell Fest,Horror,5.5,11100000.0,7100000.0,2018,18200000.0
887,Breathe In,"Drama,Romance",6.4,89700.0,18900000.0,2014,18989700.0
888,Machete Kills,"Action,Crime,Sci-Fi",5.6,8000000.0,7000000.0,2013,15000000.0
889,The 33,"Biography,Drama,History",6.9,12200000.0,12700000.0,2015,24900000.0
890,A Simple Life,Drama,7.6,192000.0,2600000.0,2012,2792000.0
891,First Position,Documentary,7.6,1000000.0,18900000.0,2012,19900000.0
892,Believe,"Drama,Sport",5.7,6200000.0,18900000.0,2013,25100000.0
893,Believe,Drama,5.0,6200000.0,18900000.0,2013,25100000.0
894,Pastorela,"Comedy,Fantasy",6.2,161000.0,2700000.0,2011,2861000.0
895,Keep the Lights On,"Drama,Romance",6.3,246000.0,18900000.0,2012,19146000.0
896,Spinning Plates,Documentary,7.2,112000.0,18900000.0,2013,19012000.0
897,Violeta Went to Heaven,"Biography,Drama,Music",7.3,21500.0,1200000.0,2013,1221500.0
898,Ek Tha Tiger,"Action,Romance,Thriller",5.5,2300000.0,18900000.0,2012,21200000.0
899,Man of Tai Chi,"Action,Drama",6.1,100000.0,18900000.0,2013,19000000.0
900,All Is Lost,"Action,Adventure,Drama",6.9,6300000.0,7400000.0,2013,13700000.0
901,Camille Claudel 1915,"Biography,Drama",6.5,35300.0,18900000.0,2013,18935300.0
902,Sightseers,"Adventure,Comedy,Crime",6.5,61800.0,18900000.0,2013,18961800.0
903,War of the Arrows,Action,7.2,251000.0,45800000.0,2011,46051000.0
904,Mood Indigo,"Comedy,Drama,Fantasy",6.5,303000.0,9500000.0,2014,9803000.0
905,The Reluctant Fundamentalist,"Drama,Thriller",6.9,553000.0,18900000.0,2013,19453000.0
906,Laggies,"Comedy,Drama,Romance",6.4,1100000.0,18900000.0,2014,20000000.0
907,The Last Exorcism Part II,"Drama,Horror,Thriller",4.0,15200000.0,18900000.0,2013,34100000.0
908,Inside Llewyn Davis,"Drama,Music",7.5,13200000.0,19700000.0,2013,32900000.0
909,Neil Young Journeys,"Documentary,Music",6.5,215000.0,18900000.0,2012,19115000.0
910,Night Moves,"Action,Drama,Thriller",6.0,272000.0,18900000.0,2014,19172000.0
911,A Glimpse Inside the Mind of Charles Swan III,Comedy,4.8,45400.0,18900000.0,2013,18945400.0
912,Diana Vreeland: The Eye Has to Travel,"Biography,Documentary",7.5,1000000.0,18900000.0,2012,19900000.0
913,Muran,"Action,Thriller",6.5,30100.0,18900000.0,2011,18930100.0
914,Rust and Bone,"Drama,Romance",7.5,2100000.0,23700000.0,2012,25800000.0
915,The English Teacher,"Comedy,Drama",5.8,105000.0,18900000.0,2013,19005000.0
916,A Bigger Splash,"Drama,Thriller",6.4,2000000.0,5500000.0,2016,7500000.0
917,The Railway Man,"Biography,Drama,Romance",7.1,4400000.0,17900000.0,2014,22300000.0
918,13 Sins,"Horror,Thriller",6.3,13800.0,18900000.0,2014,18913800.0
919,Postman Pat: The Movie,"Animation,Comedy,Family",4.6,1500.0,1300000.0,2014,1301500.0
920,Song to Song,"Drama,Music,Romance",5.7,444000.0,18900000.0,2017,19344000.0
921,The Viral Factor,"Action,Drama,Thriller",6.0,220000.0,18900000.0,2012,19120000.0
922,Hello I Must Be Going,"Comedy,Drama,Romance",6.2,107000.0,18900000.0,2012,19007000.0
923,Smashed,Drama,6.8,377000.0,18900000.0,2012,19277000.0
924,Any Day Now,Drama,7.5,201000.0,18900000.0,2012,19101000.0
925,Populaire,"Comedy,Romance,Sport",6.9,179000.0,5300000.0,2013,5479000.0
926,Attack on Titan: Part 1,"Action,Adventure,Drama",5.1,450000.0,18900000.0,2015,19350000.0
927,The Other Son,Drama,7.4,1300000.0,18900000.0,2012,20200000.0
928,Still Mine,Drama,7.4,1200000.0,18900000.0,2013,20100000.0
929,Holy Motors,"Drama,Fantasy",7.1,641000.0,18900000.0,2012,19541000.0
930,Rowdy Rathore,Action,5.9,777000.0,28600000.0,2012,29377000.0
931,Barfi!,"Comedy,Drama,Romance",8.1,2800000.0,18900000.0,2012,21700000.0
932,A Bottle in the Gaza Sea,Drama,7.2,5900.0,306000.0,2013,311900.0
933,Starry Starry Night,Drama,6.9,10000.0,18900000.0,2012,18910000.0
934,The Daughter,Drama,6.4,26400.0,18900000.0,2017,18926400.0
935,The Daughter,"Action,Drama,Thriller",4.8,26400.0,18900000.0,2017,18926400.0
936,The Daughter,Drama,7.4,26400.0,18900000.0,2017,18926400.0
937,The Daughter,Drama,6.6,26400.0,18900000.0,2017,18926400.0
938,The Players,Comedy,5.3,10900.0,24600000.0,2014,24610900.0
939,Big Game,"Action,Adventure,Crime",5.4,24600.0,18900000.0,2015,18924600.0
940,Mr. Right,"Action,Comedy,Romance",6.3,34700.0,18900000.0,2016,18934700.0
941,Mr. Right,Comedy,3.0,34700.0,18900000.0,2016,18934700.0
942,What Richard Did,Drama,6.3,2700.0,18900000.0,2013,18902700.0
943,Elvis & Nixon,"Comedy,History",6.4,1100000.0,18900000.0,2016,20000000.0
944,Haute Cuisine,"Biography,Comedy",6.4,218000.0,11200000.0,2013,11418000.0
945,Hit and Run,"Action,Comedy",6.1,13700000.0,704000.0,2012,14404000.0
946,The Family Fang,"Comedy,Drama,Mystery",6.1,263000.0,18900000.0,2016,19163000.0
947,Dead Man Down,"Action,Crime,Drama",6.5,10900000.0,7200000.0,2013,18100000.0
948,Knight of Cups,"Drama,Romance",5.7,566000.0,18900000.0,2016,19466000.0
949,Spring Breakers,"Comedy,Crime,Drama",5.3,14100000.0,17600000.0,2013,31700000.0
950,My Lucky Star,"Action,Adventure,Comedy",5.1,64400.0,18900000.0,2013,18964400.0
951,Emperor,"Drama,History,War",6.5,3300000.0,18900000.0,2013,22200000.0
952,Adore,"Drama,Romance",6.2,319000.0,18900000.0,2013,19219000.0
953,Steve Jobs: The Lost Interview,Documentary,8.0,106000.0,18900000.0,2011,19006000.0
954,V/H/S,"Horror,Thriller",5.8,100000.0,18900000.0,2012,19000000.0
955,The Hunt,Drama,8.3,613000.0,18900000.0,2013,19513000.0
