,title,genres,average_rating,domestic_gross,foreign_gross,year,total_gross
2312,Ice Age: Collision Course,"Adventure,Animation,Comedy",5.7,"$64,099,999.00","$344,500,000.00",2016,"$408,599,999.00"
2313,The Divine Move,"Action,Crime",6.7,"$137,000.00","$27,800,000.00",2014,"$27,937,000.00"
2314,April and the Extraordinary World,"Adventure,Animation,Comedy",7.3,"$295,000.00","$18,700,000.00",2016,"$18,995,000.00"
2315,Cake,Drama,6.4,"$2,000,000.00","$18,700,000.00",2015,"$20,700,000.00"
2316,Cake,"Drama,Mystery,Romance",7.6,"$2,000,000.00","$18,700,000.00",2015,"$20,700,000.00"
2317,Lila & Eve,"Crime,Drama,Mystery",5.8,"$38,300.00","$18,700,000.00",2015,"$18,738,300.00"
2318,Paul Blart: Mall Cop 2,"Action,Comedy,Crime",4.4,"$71,000,000.00","$36,600,000.00",2015,"$107,600,000.00"
2319,The Sea of Trees,"Drama,Fantasy,Mystery",6.0,"$20,400.00","$18,700,000.00",2016,"$18,720,400.00"
2320,War for the Planet of the Apes,"Action,Adventure,Drama",7.5,"$146,900,000.00","$343,800,000.00",2017,"$490,700,000.00"
2321,Francofonia,"Drama,History",6.6,"$307,000.00","$18,700,000.00",2016,"$19,007,000.00"
2322,The Hateful Eight,"Crime,Drama,Mystery",7.8,"$54,100,000.00","$101,600,000.00",2015,"$155,700,000.00"
2323,Stations of the Cross,Drama,7.5,"$1,500.00","$18,700,000.00",2015,"$18,701,500.00"
2324,Despicable Me 3,"Adventure,Animation,Comedy",6.3,"$264,600,000.00","$770,200,000.00",2017,"$1,034,800,000.00"
2325,Sing,"Animation,Comedy,Family",7.1,"$270,400,000.00","$363,800,000.00",2016,"$634,200,000.00"
2326,Maggie's Plan,"Comedy,Drama,Romance",6.2,"$3,400,000.00","$18,700,000.00",2016,"$22,100,000.00"
2327,In Between,"Documentary,Drama,Romance",7.2,"$108,000.00","$18,700,000.00",2018,"$18,808,000.00"
2328,In Between,Drama,7.3,"$108,000.00","$18,700,000.00",2018,"$18,808,000.00"
2329,Vice,"Action,Adventure,Sci-Fi",4.2,"$47,800,000.00","$28,200,000.00",2018,"$76,000,000.00"
2330,Vice,"Biography,Comedy,Drama",7.2,"$47,800,000.00","$28,200,000.00",2018,"$76,000,000.00"
2331,Ma ma,Drama,6.4,"$47,300.00","$1,100,000.00",2016,"$1,147,300.00"
2332,Hamari Adhuri Kahani,"Drama,Romance",6.7,"$235,000.00","$4,200,000.00",2015,"$4,435,000.00"
2333,Mediterranea,Drama,6.5,"$22,100.00","$18,700,000.00",2015,"$18,722,100.00"
2334,The Nut Job 2: Nutty by Nature,"Adventure,Animation,Comedy",5.5,"$28,400,000.00","$36,800,000.00",2017,"$65,200,000.00"
2335,Captain America: Civil War,"Action,Adventure,Sci-Fi",7.8,"$408,100,000.00","$745,200,000.00",2016,"$1,153,300,000.00"
2336,Thor: Ragnarok,"Action,Adventure,Comedy",7.9,"$315,100,000.00","$538,900,000.00",2017,"$854,000,000.00"
2337,Steve McQueen: The Man & Le Mans,Documentary,6.8,"$6,800.00","$18,700,000.00",2015,"$18,706,800.00"
2338,Time Out of Mind,Drama,5.7,"$167,000.00","$18,700,000.00",2015,"$18,867,000.00"
2339,Beijing Love Story,"Drama,Romance",5.8,"$428,000.00","$18,700,000.00",2014,"$19,128,000.00"
2340,The Assassin,"Action,Drama,History",6.3,"$633,000.00","$18,700,000.00",2015,"$19,333,000.00"
2341,That Demon Within,"Action,Crime",6.0,"$172,000.00","$18,700,000.00",2014,"$18,872,000.00"
2342,The Disaster Artist,"Biography,Comedy,Drama",7.4,"$21,100,000.00","$8,700,000.00",2017,"$29,800,000.00"
2343,The Look of Silence,"Biography,Documentary,History",8.3,"$109,000.00","$18,700,000.00",2015,"$18,809,000.00"
2344,Moana,"Adventure,Animation,Comedy",7.6,"$248,800,000.00","$394,600,000.00",2016,"$643,400,000.00"
2345,Mechanic: Resurrection,"Action,Adventure,Thriller",5.7,"$21,200,000.00","$104,500,000.00",2016,"$125,700,000.00"
2346,Chevalier,"Comedy,Drama",6.3,"$25,700.00","$18,700,000.00",2016,"$18,725,700.00"
2347,The Night Before,"Adventure,Comedy,Fantasy",6.4,"$43,000,000.00","$9,300,000.00",2015,"$52,300,000.00"
2348,The Night Before,Horror,4.7,"$43,000,000.00","$9,300,000.00",2015,"$52,300,000.00"
2349,American Made,"Action,Biography,Comedy",7.2,"$51,300,000.00","$83,500,000.00",2017,"$134,800,000.00"
2350,Dior and I,Documentary,7.3,"$1,000,000.00","$18,700,000.00",2015,"$19,700,000.00"
2351,45 Years,"Drama,Romance",7.1,"$4,200,000.00","$18,700,000.00",2015,"$22,900,000.00"
2352,Sing Street,"Comedy,Drama,Music",8.0,"$3,200,000.00","$10,400,000.00",2016,"$13,600,000.00"
2353,Empire of Lust,"Action,Drama,Romance",5.9,"$10,700.00","$18,700,000.00",2015,"$18,710,700.00"
2354,The Music of Strangers,"Documentary,Music",7.7,"$1,200,000.00","$18,700,000.00",2016,"$19,900,000.00"
2355,Whiskey Tango Foxtrot,"Biography,Comedy,Drama",6.6,"$23,100,000.00","$18,700,000.00",2016,"$41,800,000.00"
2356,Captain Fantastic,"Comedy,Drama",7.9,"$5,900,000.00","$16,900,000.00",2016,"$22,800,000.00"
2357,Khoobsurat,"Comedy,Romance",6.4,"$711,000.00","$18,700,000.00",2014,"$19,411,000.00"
2358,Legend,"Action,Drama",6.5,"$1,900,000.00","$41,100,000.00",2015,"$43,000,000.00"
2359,Legend,"Biography,Crime,Drama",7.0,"$1,900,000.00","$41,100,000.00",2015,"$43,000,000.00"
2360,Girls Trip,"Comedy,Drama",6.2,"$115,200,000.00","$25,400,000.00",2017,"$140,600,000.00"
2361,Songs My Brothers Taught Me,Drama,6.8,"$34,800.00","$18,700,000.00",2016,"$18,734,800.00"
2362,The Other Side of the Door,Drama,3.8,"$3,000,000.00","$11,300,000.00",2016,"$14,300,000.00"
2363,The Other Side of the Door,Horror,5.3,"$3,000,000.00","$11,300,000.00",2016,"$14,300,000.00"
2364,Neruda,"Action,Drama,History",5.1,"$939,000.00","$18,700,000.00",2016,"$19,639,000.00"
2365,Neruda,"Biography,Crime,Drama",6.9,"$939,000.00","$18,700,000.00",2016,"$19,639,000.00"
2366,Zero Motivation,"Comedy,Drama",7.3,"$116,000.00","$18,700,000.00",2014,"$18,816,000.00"
2367,Bilal: A New Breed of Hero,"Action,Adventure,Animation",8.0,"$491,000.00","$1,700,000.00",2018,"$2,191,000.00"
2368,A Perfect Day,"Comedy,Drama,War",6.8,"$14,000.00","$1,700,000.00",2016,"$1,714,000.00"
2369,Chic!,"Comedy,Drama",5.4,"$5,600.00","$18,700,000.00",2015,"$18,705,600.00"
2370,Knock Knock,"Drama,Thriller",4.9,"$36,300.00","$18,700,000.00",2015,"$18,736,300.00"
2371,Knock Knock,Horror,6.0,"$36,300.00","$18,700,000.00",2015,"$18,736,300.00"
2372,Cars 3,"Adventure,Animation,Comedy",6.8,"$152,900,000.00","$231,000,000.00",2017,"$383,900,000.00"
2373,Incredibles 2,"Action,Adventure,Animation",7.7,"$608,600,000.00","$634,200,000.00",2018,"$1,242,800,000.00"
2374,A Street Cat Named Bob,"Biography,Comedy,Drama",7.4,"$82,700.00","$18,700,000.00",2016,"$18,782,700.00"
2375,Mommy,Drama,8.1,"$3,500,000.00","$18,700,000.00",2014,"$22,200,000.00"
2376,Jem and the Holograms,"Adventure,Drama,Family",4.1,"$2,200,000.00","$149,000.00",2015,"$2,349,000.00"
2377,The Wave,"Action,Drama,Thriller",6.7,"$177,000.00","$18,700,000.00",2016,"$18,877,000.00"
2378,Paper Towns,"Comedy,Drama,Mystery",6.3,"$32,000,000.00","$53,500,000.00",2015,"$85,500,000.00"
2379,Ricki and the Flash,"Comedy,Drama,Music",5.9,"$26,800,000.00","$14,500,000.00",2015,"$41,300,000.00"
2380,Barbershop: The Next Cut,"Comedy,Drama",5.9,"$54,000,000.00","$1,000,000.00",2016,"$55,000,000.00"
2381,Closet Monster,"Drama,Fantasy,Mystery",7.0,"$42,200.00","$18,700,000.00",2016,"$18,742,200.00"
2382,Allied,"Action,Drama,Romance",7.1,"$40,100,000.00","$79,400,000.00",2016,"$119,500,000.00"
2383,I Smile Back,Drama,6.1,"$58,700.00","$18,700,000.00",2015,"$18,758,700.00"
2384,In the Shadow of Women,"Drama,Romance",6.5,"$50,300.00","$18,700,000.00",2016,"$18,750,300.00"
2385,Fire at Sea,Documentary,6.8,"$121,000.00","$18,700,000.00",2016,"$18,821,000.00"
2386,The Martian,"Adventure,Drama,Sci-Fi",8.0,"$228,400,000.00","$401,700,000.00",2015,"$630,100,000.00"
2387,Monkey Kingdom,Documentary,7.3,"$16,399,999.00","$711,000.00",2015,"$17,110,999.00"
2388,The Red Turtle,"Animation,Fantasy",7.5,"$922,000.00","$5,700,000.00",2017,"$6,622,000.00"
2389,The Breakup Guru,Comedy,4.3,"$209,000.00","$18,700,000.00",2014,"$18,909,000.00"
2390,Dragon Blade,"Action,Adventure,Drama",6.0,"$74,100.00","$121,500,000.00",2015,"$121,574,100.00"
2391,The Salt of the Earth,"Biography,Documentary,History",8.4,"$1,300,000.00","$18,700,000.00",2015,"$20,000,000.00"
2392,Humpty Sharma Ki Dulhania,"Comedy,Drama,Romance",6.1,"$380,000.00","$18,700,000.00",2014,"$19,080,000.00"
2393,Dishoom,"Action,Adventure,Comedy",5.1,"$813,000.00","$18,700,000.00",2016,"$19,513,000.00"
2394,Last Cab to Darwin,"Comedy,Drama,Romance",7.2,"$34,200.00","$18,700,000.00",2016,"$18,734,200.00"
2395,Bridge of Spies,"Drama,History,Thriller",7.6,"$72,300,000.00","$93,200,000.00",2015,"$165,500,000.00"
2396,Heaven Knows What,Drama,6.7,"$80,700.00","$18,700,000.00",2015,"$18,780,700.00"
2397,Miss Hokusai,"Animation,Biography,Drama",6.7,"$223,000.00","$18,700,000.00",2016,"$18,923,000.00"
2398,The BFG,"Adventure,Family,Fantasy",6.4,"$55,500,000.00","$127,900,000.00",2016,"$183,400,000.00"
2399,The Golden Era,"Biography,Drama,Romance",6.4,"$103,000.00","$18,700,000.00",2014,"$18,803,000.00"
2400,No Tears for the Dead,"Action,Thriller",6.8,"$63,100.00","$18,700,000.00",2014,"$18,763,100.00"
2401,Christmas Eve,Comedy,5.1,"$91,300.00","$18,700,000.00",2015,"$18,791,300.00"
2402,By the Sea,"Drama,Romance",5.3,"$538,000.00","$2,800,000.00",2015,"$3,338,000.00"
2403,By the Sea,Drama,8.0,"$538,000.00","$2,800,000.00",2015,"$3,338,000.00"
2404,Janis: Little Girl Blue,"Biography,Documentary,Music",7.4,"$410,000.00","$1,200,000.00",2015,"$1,610,000.00"
2405,Unfriended,"Horror,Mystery,Thriller",5.6,"$32,500,000.00","$31,600,000.00",2015,"$64,100,000.00"
2406,L'attesa,Drama,6.6,"$55,800.00","$18,700,000.00",2016,"$18,755,800.00"
2407,Irrational Man,"Comedy,Drama",6.6,"$4,000,000.00","$23,400,000.00",2015,"$27,400,000.00"
2408,Court,Drama,7.7,"$22,900.00","$18,700,000.00",2015,"$18,722,900.00"
2409,Underworld: Blood Wars,"Action,Adventure,Fantasy",5.8,"$30,400,000.00","$50,700,000.00",2017,"$81,100,000.00"
2410,God's Own Country,Drama,6.2,"$336,000.00","$18,700,000.00",2017,"$19,036,000.00"
2411,God's Own Country,"Drama,Romance",7.7,"$336,000.00","$18,700,000.00",2017,"$19,036,000.00"
2412,American Honey,"Adventure,Drama,Romance",7.0,"$663,000.00","$1,200,000.00",2016,"$1,863,000.00"
2413,Maudie,"Biography,Drama,Romance",7.6,"$6,200,000.00","$18,700,000.00",2017,"$24,900,000.00"
2414,Gringo,"Action,Comedy,Crime",6.1,"$5,000,000.00","$6,000,000.00",2018,"$11,000,000.00"
2415,Gringo,Drama,4.4,"$5,000,000.00","$6,000,000.00",2018,"$11,000,000.00"
2416,The Lady in the Van,"Biography,Comedy,Drama",6.7,"$10,000,000.00","$31,400,000.00",2015,"$41,400,000.00"
2417,Mastizaade,Comedy,2.4,"$43,400.00","$18,700,000.00",2016,"$18,743,400.00"
2418,Experimenter,"Biography,Drama,History",6.6,"$156,000.00","$18,700,000.00",2015,"$18,856,000.00"
2419,Gifted,Documentary,7.0,"$24,800,000.00","$18,200,000.00",2017,"$43,000,000.00"
2420,Gifted,"Crime,Drama,Thriller",5.6,"$24,800,000.00","$18,200,000.00",2017,"$43,000,000.00"
2421,Gifted,Drama,7.6,"$24,800,000.00","$18,200,000.00",2017,"$43,000,000.00"
2422,Kong: Skull Island,"Action,Adventure,Fantasy",6.6,"$168,100,000.00","$398,600,000.00",2017,"$566,700,000.00"
2423,Bajirao Mastani,"Action,Drama,History",7.2,"$6,600,000.00","$18,700,000.00",2015,"$25,300,000.00"
2424,Pop Aye,Drama,6.6,"$78,000.00","$18,700,000.00",2017,"$18,778,000.00"
2425,Mountains May Depart,"Drama,Romance",6.8,"$82,900.00","$18,700,000.00",2016,"$18,782,900.00"
2426,The Leisure Seeker,"Adventure,Comedy,Drama",6.7,"$3,200,000.00","$18,700,000.00",2017,"$21,900,000.00"
2427,Lion,"Biography,Drama",8.1,"$51,700,000.00","$88,600,000.00",2016,"$140,300,000.00"
2428,Lion,"Action,Drama,Romance",3.6,"$51,700,000.00","$88,600,000.00",2016,"$140,300,000.00"
2429,Awake: The Life of Yogananda,Documentary,7.3,"$1,500,000.00","$18,700,000.00",2014,"$20,200,000.00"
2430,The Second Mother,"Comedy,Drama",7.8,"$377,000.00","$18,700,000.00",2015,"$19,077,000.00"
2431,Hitchcock/Truffaut,Documentary,7.4,"$260,000.00","$18,700,000.00",2015,"$18,960,000.00"
2432,Rogue One: A Star Wars Story,"Action,Adventure,Sci-Fi",7.8,"$532,200,000.00","$523,900,000.00",2016,"$1,056,100,000.00"
2433,The Wife,Drama,7.2,"$9,600,000.00","$8,600,000.00",2018,"$18,200,000.00"
2434,Truman,"Comedy,Drama",7.3,"$211,000.00","$8,800,000.00",2017,"$9,011,000.00"
2435,Our Little Sister,"Drama,Family",7.5,"$468,000.00","$18,700,000.00",2016,"$19,168,000.00"
2436,My Big Fat Greek Wedding 2,"Comedy,Romance",6.0,"$59,700,000.00","$29,200,000.00",2016,"$88,900,000.00"
2437,The Equalizer 2,"Action,Crime,Thriller",6.7,"$102,100,000.00","$88,300,000.00",2018,"$190,400,000.00"
2438,Piku,"Comedy,Drama",7.6,"$1,800,000.00","$18,700,000.00",2015,"$20,500,000.00"
2439,Snowden,"Biography,Drama,Thriller",7.3,"$21,600,000.00","$15,700,000.00",2016,"$37,300,000.00"
2440,Ashby,"Comedy,Crime,Drama",6.4,"$4,600.00","$18,700,000.00",2015,"$18,704,600.00"
2441,Solo: A Star Wars Story,"Action,Adventure,Fantasy",7.0,"$213,800,000.00","$179,200,000.00",2018,"$393,000,000.00"
2442,Monster Hunt,"Action,Adventure,Comedy",6.1,"$32,800.00","$385,300,000.00",2016,"$385,332,800.00"
2443,La La Land,"Comedy,Drama,Music",8.0,"$151,100,000.00","$295,000,000.00",2016,"$446,100,000.00"
2444,We Are Your Friends,"Drama,Music,Romance",6.2,"$3,600,000.00","$7,500,000.00",2015,"$11,100,000.00"
2445,The Brand New Testament,"Comedy,Fantasy",7.1,"$128,000.00","$18,700,000.00",2016,"$18,828,000.00"
2446,From the Land of the Moon,"Drama,Romance",6.7,"$47,700.00","$6,500,000.00",2017,"$6,547,700.00"
2447,The Choice,"Drama,Romance",6.6,"$18,700,000.00","$18,700,000.00",2016,"$37,400,000.00"
2448,The Nice Guys,"Action,Comedy,Crime",7.4,"$36,300,000.00","$26,500,000.00",2016,"$62,800,000.00"
2449,Fidelio: Alice's Odyssey,"Drama,Romance",6.4,"$3,600.00","$18,700,000.00",2015,"$18,703,600.00"
2450,Wild City,"Action,Crime,Thriller",5.8,"$34,900.00","$18,700,000.00",2015,"$18,734,900.00"
2451,Son of Saul,"Drama,War",7.5,"$1,800,000.00","$18,700,000.00",2015,"$20,500,000.00"
2452,Ode to My Father,"Drama,War",7.8,"$2,300,000.00","$18,700,000.00",2014,"$21,000,000.00"
2453,Dragon Ball Z: Resurrection 'F',"Action,Adventure,Animation",7.3,"$8,000,000.00","$53,800,000.00",2015,"$61,800,000.00"
2454,Tangerine,"Comedy,Crime,Drama",7.1,"$702,000.00","$18,700,000.00",2015,"$19,402,000.00"
2455,Labyrinth of Lies,"Drama,History",7.3,"$794,000.00","$18,700,000.00",2015,"$19,494,000.00"
2456,A War,"Crime,Drama,War",7.1,"$123,000.00","$18,700,000.00",2016,"$18,823,000.00"
2457,War Room,Drama,6.5,"$67,800,000.00","$18,700,000.00",2015,"$86,500,000.00"
2458,Shamitabh,Drama,6.8,"$325,000.00","$18,700,000.00",2015,"$19,025,000.00"
2459,Love Live! The School Idol Movie,"Animation,Comedy,Music",6.9,"$116,000.00","$18,700,000.00",2015,"$18,816,000.00"
2460,Land of Mine,"Drama,History,War",7.8,"$435,000.00","$18,700,000.00",2016,"$19,135,000.00"
2461,Twenty Two,"Crime,Documentary,History",7.5,"$46,800.00","$18,700,000.00",2017,"$18,746,800.00"
2462,Mr. X,"Action,Crime,Sci-Fi",3.8,"$45,000.00","$5,000,000.00",2015,"$5,045,000.00"
2463,Dope,"Comedy,Crime,Drama",7.2,"$17,500,000.00","$480,000.00",2015,"$17,980,000.00"
2464,Chronic,Drama,6.6,"$9,000.00","$18,700,000.00",2016,"$18,709,000.00"
2465,Chronic,Drama,6.0,"$9,000.00","$18,700,000.00",2016,"$18,709,000.00"
2466,Krampus,"Comedy,Fantasy,Horror",6.2,"$42,700,000.00","$18,800,000.00",2015,"$61,500,000.00"
2467,Mohenjo Daro,"Action,Adventure,Drama",5.8,"$1,300,000.00","$18,700,000.00",2016,"$20,000,000.00"
2468,The Perfect Guy,"Crime,Drama,Horror",5.6,"$57,000,000.00","$3,200,000.00",2015,"$60,200,000.00"
2469,Bajrangi Bhaijaan,"Action,Comedy,Drama",8.0,"$8,199,999.00","$18,700,000.00",2015,"$26,899,999.00"
2470,Lazer Team,"Action,Comedy,Sci-Fi",5.6,"$1,200,000.00","$18,700,000.00",2016,"$19,900,000.00"
2471,The Boss Baby,"Adventure,Animation,Comedy",6.3,"$175,000,000.00","$353,000,000.00",2017,"$528,000,000.00"
2472,Men & Chicken,"Comedy,Drama,Mystery",6.7,"$30,200.00","$4,600,000.00",2016,"$4,630,200.00"
2473,Stronger,"Biography,Drama",7.0,"$4,200,000.00","$4,200,000.00",2017,"$8,400,000.00"
2474,Stronger,Drama,6.8,"$4,200,000.00","$4,200,000.00",2017,"$8,400,000.00"
2475,Stronger,"Action,Sport",8.4,"$4,200,000.00","$4,200,000.00",2017,"$8,400,000.00"
2476,Microbe & Gasoline,"Adventure,Comedy,Drama",6.7,"$63,800.00","$18,700,000.00",2016,"$18,763,800.00"
2477,The Eagle Huntress,"Adventure,Documentary,Sport",7.5,"$3,200,000.00","$18,700,000.00",2016,"$21,900,000.00"
2478,Baby Driver,"Action,Crime,Drama",7.6,"$107,800,000.00","$119,100,000.00",2017,"$226,900,000.00"
2479,Breakup Buddies,"Comedy,Drama,Romance",6.4,"$778,000.00","$188,200,000.00",2014,"$188,978,000.00"
2480,Leave No Trace,Drama,7.2,"$6,000,000.00","$18,700,000.00",2018,"$24,700,000.00"
2481,That Sugar Film,Documentary,7.4,"$3,500.00","$18,700,000.00",2015,"$18,703,500.00"
2482,Capture the Flag,"Adventure,Animation,Comedy",5.9,"$6,700.00","$24,600,000.00",2015,"$24,606,700.00"
2483,Guardians of the Galaxy Vol. 2,"Action,Adventure,Comedy",7.7,"$389,800,000.00","$473,900,000.00",2017,"$863,700,000.00"
2484,The Breadwinner,"Animation,Drama,Family",7.7,"$312,000.00","$18,700,000.00",2017,"$19,012,000.00"
2485,Mary Shelley,"Biography,Drama,History",6.4,"$109,000.00","$18,700,000.00",2018,"$18,809,000.00"
2486,The Iron Ministry,Documentary,6.8,"$3,200.00","$18,700,000.00",2015,"$18,703,200.00"
2487,Worlds Apart,"Drama,Romance",7.4,"$60,300.00","$18,700,000.00",2017,"$18,760,300.00"
2488,The Carer,"Comedy,Drama",6.5,"$6,200.00","$18,700,000.00",2016,"$18,706,200.00"
2489,"Life, Animated","Comedy,Documentary,Drama",7.5,"$255,000.00","$18,700,000.00",2016,"$18,955,000.00"
2490,The Space Between Us,"Adventure,Drama,Romance",6.4,"$7,900,000.00","$6,900,000.00",2017,"$14,800,000.00"
2491,Teenage Mutant Ninja Turtles: Out of the Shadows,"Action,Adventure,Comedy",6.0,"$82,100,000.00","$163,600,000.00",2016,"$245,700,000.00"
2492,The Taking of Tiger Mountain,"Action,Adventure,Biography",6.5,"$229,000.00","$141,400,000.00",2015,"$141,629,000.00"
2493,Suntan,Drama,6.6,"$6,600.00","$18,700,000.00",2017,"$18,706,600.00"
2494,Don't Breathe,Documentary,6.6,"$89,200,000.00","$67,900,000.00",2016,"$157,100,000.00"
2495,Don't Breathe,"Crime,Horror,Thriller",7.1,"$89,200,000.00","$67,900,000.00",2016,"$157,100,000.00"
2496,The Lesson,Drama,7.2,"$9,000.00","$18,700,000.00",2015,"$18,709,000.00"
2497,The Lesson,"Drama,Horror,Thriller",4.3,"$9,000.00","$18,700,000.00",2015,"$18,709,000.00"
2498,In the Basement,Documentary,6.7,"$3,600.00","$18,700,000.00",2015,"$18,703,600.00"
2499,Welcome to Leith,Documentary,7.0,"$36,000.00","$18,700,000.00",2015,"$18,736,000.00"
2500,Mustang,Drama,7.6,"$845,000.00","$18,700,000.00",2015,"$19,545,000.00"
2501,The President,Drama,7.3,"$7,600.00","$18,700,000.00",2016,"$18,707,600.00"
2502,Queen of Earth,"Drama,Thriller",6.3,"$91,200.00","$18,700,000.00",2015,"$18,791,200.00"
2503,Do I Sound Gay?,Documentary,5.6,"$119,000.00","$18,700,000.00",2015,"$18,819,000.00"
2504,Colonia,"Drama,Romance,Thriller",7.1,"$15,700.00","$18,700,000.00",2016,"$18,715,700.00"
2505,Shaandaar,"Comedy,Drama,Romance",3.7,"$522,000.00","$7,800,000.00",2015,"$8,322,000.00"
2506,Hockney,Documentary,6.7,"$121,000.00","$18,700,000.00",2016,"$18,821,000.00"
2507,The Handmaiden,"Drama,Romance,Thriller",8.1,"$2,000,000.00","$18,700,000.00",2016,"$20,700,000.00"
2508,The Bye Bye Man,"Drama,Fantasy,Horror",4.3,"$22,400,000.00","$4,300,000.00",2017,"$26,700,000.00"
2509,Manchester by the Sea,Drama,7.8,"$47,700,000.00","$31,300,000.00",2016,"$79,000,000.00"
2510,Swiss Army Man,"Adventure,Comedy,Drama",7.0,"$4,200,000.00","$18,700,000.00",2016,"$22,900,000.00"
2511,Cosmos,Drama,5.9,"$25,300.00","$18,700,000.00",2016,"$18,725,300.00"
2512,Citizenfour,"Biography,Documentary,Thriller",8.1,"$2,800,000.00","$202,000.00",2014,"$3,002,000.00"
2513,Maze Runner: The Scorch Trials,"Action,Sci-Fi,Thriller",6.3,"$81,700,000.00","$230,600,000.00",2015,"$312,300,000.00"
2514,My Golden Days,Drama,6.8,"$269,000.00","$18,700,000.00",2016,"$18,969,000.00"
2515,Toni Erdmann,"Comedy,Drama",7.4,"$1,500,000.00","$18,700,000.00",2016,"$20,200,000.00"
2516,The Shallows,"Drama,Horror,Thriller",6.3,"$55,100,000.00","$64,000,000.00",2016,"$119,100,000.00"
2517,Fate/Stay Night: Heaven's Feel - I. Presage Flower,"Action,Animation,Drama",7.3,"$194,000.00","$18,700,000.00",2018,"$18,894,000.00"
2518,Do You Believe?,Drama,6.1,"$13,000,000.00","$1,400,000.00",2015,"$14,400,000.00"
2519,Do You Believe?,"Fantasy,Horror",3.8,"$13,000,000.00","$1,400,000.00",2015,"$14,400,000.00"
2520,Blackway,Thriller,5.3,"$27,100.00","$18,700,000.00",2016,"$18,727,100.00"
2521,Until Forever,"Drama,Romance",6.4,"$35,800.00","$18,700,000.00",2016,"$18,735,800.00"
2522,Green Room,"Horror,Music,Thriller",7.0,"$3,200,000.00","$18,700,000.00",2016,"$21,900,000.00"
2523,The Darkest Minds,"Action,Adventure,Drama",5.7,"$12,700,000.00","$28,400,000.00",2018,"$41,100,000.00"
2524,A Man Called Ove,"Comedy,Drama,Romance",7.7,"$3,500,000.00","$18,700,000.00",2016,"$22,200,000.00"
2525,Dheepan,"Crime,Drama",7.2,"$262,000.00","$18,700,000.00",2016,"$18,962,000.00"
2526,Disorder,"Drama,Thriller",6.2,"$51,900.00","$18,700,000.00",2016,"$18,751,900.00"
2527,The Purge: Election Year,"Action,Horror,Sci-Fi",6.0,"$79,200,000.00","$39,400,000.00",2016,"$118,600,000.00"
2528,Troublemakers: The Story of Land Art,"Biography,Documentary,History",6.5,"$29,500.00","$9,100.00",2016,"$38,600.00"
2529,The Forecaster,"Biography,Documentary",6.8,"$10,200.00","$18,700,000.00",2015,"$18,710,200.00"
2530,People Places Things,"Comedy,Romance",6.9,"$67,000.00","$18,700,000.00",2015,"$18,767,000.00"
2531,Dil Dhadakne Do,"Comedy,Drama,Romance",6.8,"$3,100,000.00","$18,700,000.00",2015,"$21,800,000.00"
2532,Valley of Love,Drama,5.9,"$28,600.00","$18,700,000.00",2016,"$18,728,600.00"
2533,Fantastic Beasts: The Crimes of Grindelwald,"Adventure,Family,Fantasy",6.6,"$159,600,000.00","$494,100,000.00",2018,"$653,700,000.00"
2534,Cartel Land,Documentary,7.4,"$704,000.00","$422,000.00",2015,"$1,126,000.00"
2535,The Ones Below,"Drama,Thriller",6.1,"$12,500.00","$18,700,000.00",2016,"$18,712,500.00"
2536,My Little Pony: The Movie,"Adventure,Animation,Comedy",6.1,"$21,900,000.00","$38,400,000.00",2017,"$60,300,000.00"
2537,Ixcanul,Drama,7.2,"$295,000.00","$18,700,000.00",2016,"$18,995,000.00"
2538,Florence Foster Jenkins,"Biography,Comedy,Drama",6.8,"$27,400,000.00","$21,500,000.00",2016,"$48,900,000.00"
2539,Keanu,"Action,Comedy,Crime",6.3,"$20,600,000.00","$18,700,000.00",2016,"$39,300,000.00"
2540,Wiener-Dog,"Comedy,Drama",5.9,"$477,000.00","$18,700,000.00",2016,"$19,177,000.00"
2541,Listen to Me Marlon,"Biography,Documentary",8.2,"$426,000.00","$18,700,000.00",2015,"$19,126,000.00"
2542,Avengers: Infinity War,"Action,Adventure,Sci-Fi",8.5,"$678,800,000.00","$1,369.50",2018,"$678,801,369.50"
2543,Free Fire,"Action,Comedy,Crime",6.4,"$1,800,000.00","$18,700,000.00",2017,"$20,500,000.00"
2544,3 Generations,Drama,5.8,"$156,000.00","$375,000.00",2017,"$531,000.00"
2545,The Lady in the Car with Glasses and a Gun,"Drama,Mystery,Thriller",5.5,"$2,200.00","$18,700,000.00",2015,"$18,702,200.00"
2546,M.S. Dhoni: The Untold Story,"Biography,Drama,Sport",7.7,"$1,800,000.00","$26,000,000.00",2016,"$27,800,000.00"
2547,Tunnel,Horror,4.9,"$569,000.00","$18,700,000.00",2016,"$19,269,000.00"
2548,Tunnel,"Action,Drama",6.9,"$569,000.00","$18,700,000.00",2016,"$19,269,000.00"
2549,Woodlawn,"Drama,Sport",6.5,"$14,400,000.00","$18,700,000.00",2015,"$33,100,000.00"
2550,Anthropoid,"Biography,History,Thriller",7.2,"$3,000,000.00","$18,700,000.00",2016,"$21,700,000.00"
2551,Strange Magic,"Adventure,Animation,Comedy",5.8,"$12,400,000.00","$1,200,000.00",2015,"$13,600,000.00"
2552,Indignation,"Drama,Romance",6.8,"$3,400,000.00","$523,000.00",2016,"$3,923,000.00"
2553,The People vs. Fritz Bauer,"Biography,Drama,Thriller",7.1,"$288,000.00","$18,700,000.00",2016,"$18,988,000.00"
